,in_poss_cluster0_min,in_poss_cluster0_25th_percentile,in_poss_cluster0_median,in_poss_cluster0_75th_percentile,in_poss_cluster0_max,in_poss_cluster0_mean,in_poss_cluster1_min,in_poss_cluster1_25th_percentile,in_poss_cluster1_median,in_poss_cluster1_75th_percentile,in_poss_cluster1_max,in_poss_cluster1_mean,in_poss_cluster2_min,in_poss_cluster2_25th_percentile,in_poss_cluster2_median,in_poss_cluster2_75th_percentile,in_poss_cluster2_max,in_poss_cluster2_mean,out_of_poss_cluster0_min,out_of_poss_cluster0_25th_percentile,out_of_poss_cluster0_median,out_of_poss_cluster0_75th_percentile,out_of_poss_cluster0_max,out_of_poss_cluster0_mean,out_of_poss_cluster1_min,out_of_poss_cluster1_25th_percentile,out_of_poss_cluster1_median,out_of_poss_cluster1_75th_percentile,out_of_poss_cluster1_max,out_of_poss_cluster1_mean,out_of_poss_cluster2_min,out_of_poss_cluster2_25th_percentile,out_of_poss_cluster2_median,out_of_poss_cluster2_75th_percentile,out_of_poss_cluster2_max,out_of_poss_cluster2_mean,trans_out_of_poss_cluster0_min,trans_out_of_poss_cluster0_25th_percentile,trans_out_of_poss_cluster0_median,trans_out_of_poss_cluster0_75th_percentile,trans_out_of_poss_cluster0_max,trans_out_of_poss_cluster0_mean,trans_out_of_poss_cluster1_min,trans_out_of_poss_cluster1_25th_percentile,trans_out_of_poss_cluster1_median,trans_out_of_poss_cluster1_75th_percentile,trans_out_of_poss_cluster1_max,trans_out_of_poss_cluster1_mean,trans_out_of_poss_cluster2_min,trans_out_of_poss_cluster2_25th_percentile,trans_out_of_poss_cluster2_median,trans_out_of_poss_cluster2_75th_percentile,trans_out_of_poss_cluster2_max,trans_out_of_poss_cluster2_mean,trans_poss_cluster0_min,trans_poss_cluster0_25th_percentile,trans_poss_cluster0_median,trans_poss_cluster0_75th_percentile,trans_poss_cluster0_max,trans_poss_cluster0_mean,trans_poss_cluster1_min,trans_poss_cluster1_25th_percentile,trans_poss_cluster1_median,trans_poss_cluster1_75th_percentile,trans_poss_cluster1_max,trans_poss_cluster1_mean,trans_poss_cluster2_min,trans_poss_cluster2_25th_percentile,trans_poss_cluster2_median,trans_poss_cluster2_75th_percentile,trans_poss_cluster2_max,trans_poss_cluster2_mean
2453,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.5,0.5,0.5,0.5,0.5,0.5,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294
2454,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.5588235294117647,0.5588235294117647,0.5588235294117647,0.5588235294117647,0.5588235294117647,0.5588235294117647,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529
2455,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.5,0.5,0.5,0.5,0.5,0.5,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294
2457,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647
2460,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647
2462,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.5,0.5,0.5,0.5,0.5,0.5,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294
2463,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941
2481,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.2058823529411764,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0
2482,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705
2975,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.5,0.5,0.5,0.5,0.5,0.5,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529
3157,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685
3158,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685
3159,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263
3161,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.7631578947368421
3162,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.5,0.5,0.5,0.5,0.5,0.5,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842
3163,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.1842105263157894,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736
3164,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.2368421052631578,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157
3165,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.3947368421052631,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421
3166,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.4210526315789473,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.3421052631578947,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421
3172,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527
