uniqueTeamId,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio,Near Shots Ratio,Connectivity
3165---2575989,0.01567398119122257,0.08150470219435736,0.07836990595611286,0.8244514106583072,322,0.2329192546583851,0.7546583850931677,0.1223021582733813,0.8633093525179856,0.3302752293577982,0.6697247706422018,0.2972972972972973,0.6756756756756757,0.031055900621118012,0.09006211180124224,0.062111801242236024,0.18012422360248448,0.13975155279503104,0.052795031055900624,0.12732919254658384,0.20186335403726707,0.11490683229813664,0.18322981366459629,0.37267080745341613,0.4440993788819876,12.0,0.25,0.4166666666666667,0.3333333333333333,7.371794871794871
3165---2576003,0.02696078431372549,0.06862745098039216,0.06862745098039216,0.8357843137254902,411,0.1192214111922141,0.8637469586374696,0.06914893617021277,0.9308510638297872,0.16279069767441862,0.8372093023255814,0.1595744680851064,0.7659574468085106,0.024330900243309004,0.06326034063260341,0.038929440389294405,0.15571776155717762,0.18004866180048662,0.058394160583941604,0.13381995133819952,0.2141119221411192,0.13138686131386862,0.12652068126520682,0.39416058394160586,0.4793187347931874,11.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,7.615384615384615
3165---2576009,0.04899135446685879,0.09510086455331412,0.10086455331412104,0.7550432276657061,350,0.1657142857142857,0.82,0.12781954887218044,0.8646616541353384,0.17894736842105263,0.8210526315789474,0.19672131147540983,0.7704918032786885,0.02,0.04857142857142857,0.06,0.11714285714285715,0.13142857142857142,0.06285714285714286,0.13428571428571429,0.2,0.2257142857142857,0.12857142857142856,0.31142857142857144,0.56,15.0,0.13333333333333333,0.4666666666666667,0.4,6.241758241758242
3165---2576021,0.03875968992248062,0.10852713178294573,0.10852713178294573,0.7441860465116279,390,0.1794871794871795,0.7871794871794872,0.09042553191489362,0.8882978723404256,0.32653061224489793,0.6632653061224489,0.20192307692307693,0.7211538461538461,0.020512820512820513,0.06666666666666667,0.06153846153846154,0.12307692307692308,0.14102564102564102,0.05897435897435897,0.1076923076923077,0.2743589743589744,0.14615384615384616,0.14871794871794872,0.3230769230769231,0.5282051282051282,13.0,0.3076923076923077,0.38461538461538464,0.3076923076923077,7.197802197802198
3165---2576038,0.05080213903743316,0.10962566844919786,0.10962566844919786,0.7299465240641712,377,0.18037135278514588,0.8090185676392573,0.09895833333333333,0.8958333333333334,0.18867924528301888,0.8113207547169812,0.3670886075949367,0.5949367088607594,0.029177718832891247,0.06631299734748011,0.034482758620689655,0.14854111405835543,0.15384615384615385,0.042440318302387266,0.10344827586206896,0.2891246684350133,0.13262599469496023,0.129973474801061,0.3448275862068966,0.5251989389920424,10.0,0.4,0.3,0.3,6.1208791208791204
3165---2576041,0.039473684210526314,0.10338345864661654,0.09962406015037593,0.7575187969924813,535,0.1308411214953271,0.8560747663551402,0.048327137546468404,0.9479553903345725,0.14634146341463414,0.8536585365853658,0.2727272727272727,0.6853146853146853,0.026168224299065422,0.052336448598130844,0.052336448598130844,0.09532710280373832,0.15327102803738318,0.052336448598130844,0.10841121495327102,0.297196261682243,0.16261682242990655,0.1308411214953271,0.30093457943925234,0.5682242990654206,21.0,0.19047619047619047,0.6190476190476191,0.19047619047619047,7.064102564102564
3165---2576052,0.05084745762711865,0.1162227602905569,0.12106537530266344,0.711864406779661,416,0.1346153846153846,0.8581730769230769,0.07881773399014778,0.916256157635468,0.18181818181818182,0.8181818181818182,0.2,0.7714285714285715,0.03125,0.11057692307692307,0.040865384615384616,0.13942307692307693,0.12259615384615384,0.014423076923076924,0.17307692307692307,0.2548076923076923,0.11298076923076923,0.18269230769230768,0.2764423076923077,0.5408653846153846,10.0,0.2,0.5,0.3,7.516483516483516
3165---2576065,0.04810126582278481,0.08860759493670886,0.09620253164556962,0.7670886075949367,398,0.1884422110552764,0.7839195979899497,0.0898876404494382,0.8876404494382022,0.264,0.736,0.2736842105263158,0.6526315789473685,0.032663316582914576,0.052763819095477386,0.05025125628140704,0.12311557788944724,0.16080402010050251,0.04773869346733668,0.15829145728643215,0.23366834170854273,0.1407035175879397,0.135678391959799,0.3316582914572864,0.5326633165829145,13.0,0.3076923076923077,0.46153846153846156,0.23076923076923078,6.1208791208791204
3165---2576072,0.04779411764705882,0.09558823529411764,0.09558823529411764,0.7610294117647058,275,0.22181818181818183,0.7745454545454545,0.13861386138613863,0.8514851485148515,0.28346456692913385,0.7165354330708661,0.23404255319148937,0.7659574468085106,0.04,0.08,0.05454545454545454,0.20363636363636364,0.13090909090909092,0.014545454545454545,0.21818181818181817,0.15636363636363637,0.10181818181818182,0.17454545454545456,0.3490909090909091,0.4763636363636364,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.5
3165---2576087,0.03089887640449438,0.09831460674157304,0.09269662921348315,0.7780898876404494,359,0.24233983286908078,0.7465181058495822,0.1901840490797546,0.7914110429447853,0.2605042016806723,0.7394957983193278,0.3246753246753247,0.6623376623376623,0.03064066852367688,0.06406685236768803,0.03899721448467967,0.1615598885793872,0.14484679665738162,0.033426183844011144,0.1392757660167131,0.24512534818941503,0.14206128133704735,0.13370473537604458,0.3398328690807799,0.5264623955431755,7.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,7.564102564102564
3165---2576092,0.056485355648535567,0.09832635983263599,0.0899581589958159,0.7552301255230126,481,0.12474012474012475,0.8648648648648649,0.08097165991902834,0.9190283400809717,0.14516129032258066,0.8548387096774194,0.2,0.7545454545454545,0.02286902286902287,0.06444906444906445,0.05197505197505198,0.0997920997920998,0.20166320166320167,0.05197505197505198,0.13513513513513514,0.24740124740124741,0.12474012474012475,0.1392931392931393,0.35343035343035345,0.5072765072765073,11.0,0.09090909090909091,0.8181818181818182,0.09090909090909091,7.090909090909091
3165---2576104,0.03560830860534125,0.10385756676557864,0.10385756676557864,0.7566765578635015,340,0.16176470588235295,0.8323529411764706,0.10526315789473684,0.8872180451127819,0.14184397163120568,0.8581560283687943,0.3181818181818182,0.6666666666666666,0.03529411764705882,0.07352941176470588,0.01764705882352941,0.17058823529411765,0.13529411764705881,0.052941176470588235,0.2088235294117647,0.18235294117647058,0.12352941176470589,0.1264705882352941,0.3588235294117647,0.5147058823529411,8.0,0.375,0.5,0.125,6.604395604395604
3165---2576110,0.04072398190045249,0.07692307692307693,0.06334841628959276,0.8190045248868778,224,0.23660714285714285,0.75,0.13636363636363635,0.8636363636363636,0.375,0.625,0.21875,0.734375,0.017857142857142856,0.06696428571428571,0.049107142857142856,0.19196428571428573,0.17857142857142858,0.07142857142857142,0.11160714285714286,0.14732142857142858,0.16517857142857142,0.13392857142857142,0.4419642857142857,0.42410714285714285,10.0,0.2,0.6,0.2,5.333333333333333
3165---2576122,0.05168986083499006,0.08946322067594434,0.08946322067594434,0.7693836978131213,506,0.18774703557312253,0.8063241106719368,0.16071428571428573,0.8348214285714286,0.2119205298013245,0.7880794701986755,0.20610687022900764,0.7786259541984732,0.025691699604743084,0.05928853754940711,0.041501976284584984,0.1225296442687747,0.14624505928853754,0.039525691699604744,0.15019762845849802,0.23715415019762845,0.17786561264822134,0.12648221343873517,0.308300395256917,0.5652173913043478,12.0,0.25,0.75,0.0,7.846153846153846
