uniqueTeamId,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,Simulation,Time lost foul,Touch,Violent Foul,Zone_1_Run,Zone_2_Run,Zone_3_Run,Backward Run,Forward Run,Side Run,Short Run,Middle Run,Long Run,average_acceleration_length,Forward_Runs_Zone_3
3783---2500996,7,13,8,1,1,2,4,22,15,13,23,6,9,18,11,10,12,5,2,28,6,4,1,41,42,38,0,0,0,0,0,0,27,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,38.21768037785958,0.0
3783---2501007,5,13,8,1,1,0,4,16,11,19,20,5,4,7,2,11,14,5,3,26,4,2,0,31,44,13,0,0,0,0,0,0,30,0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,24.660131253596173,1.0
3783---2501021,12,19,6,0,5,0,6,22,10,14,23,4,4,11,7,7,8,5,9,37,15,5,0,38,41,22,1,0,1,0,0,0,20,0,2.0,5.0,2.0,0.0,9.0,0.0,6.0,2.0,1.0,23.769083388687008,2.0
3783---2501035,8,7,2,2,1,5,9,19,15,27,11,5,11,16,7,7,8,10,4,17,6,8,0,43,43,34,2,0,0,0,0,0,25,0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,26.766923645539404,0.0
3783---2501037,5,17,9,1,1,4,5,17,13,24,13,5,6,2,12,11,12,7,2,31,8,6,0,35,42,20,0,0,0,0,0,0,30,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,44.604149655542216,0.0
3783---2501053,1,4,3,3,2,5,8,10,13,16,16,8,3,5,4,8,3,6,4,8,2,10,0,31,40,12,0,0,0,0,0,0,17,0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,27.94437911162547,0.0
3783---2501056,2,2,2,1,5,0,8,13,8,16,13,7,4,5,4,7,12,1,11,6,6,6,0,29,36,13,1,0,0,0,0,0,20,0,2.0,9.0,0.0,0.0,11.0,0.0,2.0,6.0,3.0,29.915625277244942,0.0
3785---2500690,1,11,1,0,4,1,1,21,14,12,23,4,2,6,7,5,5,3,9,13,4,5,1,36,39,15,0,0,0,0,0,0,13,0,2.0,7.0,0.0,0.0,9.0,0.0,5.0,4.0,0.0,22.844062996623236,0.0
3785---2500700,0,8,2,2,3,0,10,13,22,20,18,6,6,5,3,12,5,2,1,10,4,5,0,45,44,14,0,0,0,0,0,0,19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.37354648979131,0.0
3785---2500711,4,4,6,1,3,0,5,11,19,8,13,7,1,5,6,8,10,6,4,14,7,4,1,35,28,12,1,0,0,0,0,0,24,0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,46.637578762919155,1.0
3785---2500721,6,13,1,1,5,1,7,15,14,19,13,7,6,11,2,7,9,4,6,20,13,7,1,36,39,19,0,0,0,0,0,0,20,0,0.0,5.0,1.0,1.0,5.0,0.0,1.0,5.0,0.0,25.108929415535552,1.0
3785---2500728,3,5,9,3,1,4,4,14,18,10,14,13,4,4,11,9,13,5,5,17,4,8,0,36,37,19,2,0,0,0,0,0,27,0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,27.827380164523067,2.0
3785---2500739,3,9,6,0,1,4,7,28,20,11,19,12,3,10,10,10,8,7,6,18,2,5,0,55,42,23,0,0,0,0,0,0,25,0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0,34.2973483208168,0.0
3785---2500746,4,18,7,2,4,1,7,11,16,21,11,6,7,14,2,9,11,5,2,29,3,7,0,34,38,23,1,0,0,0,0,0,25,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,46.68796651499517,0.0
3785---2500759,2,16,7,3,4,1,10,14,19,23,19,6,4,8,4,11,7,7,4,25,8,8,0,43,48,16,0,0,0,0,0,0,25,0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,34.48609110774756,0.0
3785---2500769,4,15,3,2,3,1,6,14,9,13,15,9,7,9,8,5,14,5,2,22,3,6,0,29,37,24,1,0,0,0,0,0,24,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,27.417765828348585,0.0
3785---2500781,5,11,9,1,4,2,9,12,23,16,28,11,5,13,5,11,8,4,5,25,5,7,1,44,55,23,0,0,0,0,0,0,23,0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0,31.987457614305743,1.0
3785---2500789,3,14,2,0,3,2,5,11,26,8,14,9,7,8,4,5,12,7,4,19,4,5,1,42,31,19,3,0,0,0,0,0,24,0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,23.077425357611478,1.0
3785---2500799,3,10,3,0,1,2,7,27,6,17,10,2,4,4,1,8,3,4,3,16,4,3,1,40,29,9,0,0,0,0,0,0,15,0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,22.776134387133055,1.0
3785---2500810,3,14,9,3,5,0,10,12,19,20,16,5,6,9,4,7,2,6,2,26,8,8,0,41,41,19,0,0,0,0,0,0,15,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,33.92850767183462,0.0
3785---2500818,1,3,2,0,2,1,12,17,4,15,23,1,4,4,2,7,4,2,3,6,3,3,0,33,39,10,1,0,0,0,0,0,13,0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,40.91136369097287,1.0
3785---2500829,1,4,1,0,8,0,11,28,18,16,16,1,7,17,6,9,11,3,3,6,8,8,0,57,33,30,0,0,0,0,0,0,23,0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,27.02114805779823,0.0
3785---2500845,7,5,0,0,3,2,8,8,9,15,14,6,5,7,1,13,15,7,0,12,5,5,1,25,35,13,2,0,0,0,0,0,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785---2500849,2,2,1,0,1,0,3,9,25,4,25,2,5,2,8,7,17,10,7,5,4,1,0,37,31,15,0,0,0,0,0,0,34,0,0.0,6.0,1.0,0.0,6.0,1.0,3.0,3.0,1.0,22.928724087400834,1.0
3785---2500856,8,14,5,4,3,2,5,36,24,23,29,6,10,12,6,6,9,3,7,27,9,9,1,65,58,28,0,0,0,0,0,0,18,1,1.0,6.0,0.0,0.0,6.0,1.0,2.0,4.0,1.0,24.666489082988196,0.0
3785---2500869,3,7,5,1,1,4,3,13,14,4,4,4,3,1,6,5,9,5,3,15,0,6,0,30,12,10,0,0,0,0,0,0,19,0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,34.83732664210995,0.0
3785---2500884,9,15,1,1,3,0,10,23,22,21,16,9,12,21,6,18,12,9,8,25,6,4,1,55,46,39,2,0,0,0,0,0,39,0,1.0,4.0,3.0,1.0,7.0,0.0,7.0,1.0,0.0,16.231688863148815,3.0
3785---2500889,2,9,0,4,0,2,9,12,9,29,6,7,4,11,4,8,12,5,3,11,5,6,0,30,42,19,0,0,0,1,0,0,25,0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,30.302270088338485,2.0
3785---2500896,2,9,1,1,2,1,3,16,16,17,23,6,13,13,3,6,11,6,2,12,6,4,0,35,46,29,0,0,0,0,0,0,23,0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,14.107478410754643,0.0
3785---2500909,2,13,8,1,2,1,7,21,15,22,7,5,7,10,6,8,8,3,1,23,3,4,1,43,34,23,0,0,0,0,0,0,19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.91419807177516,0.0
3785---2500923,2,5,3,1,2,2,9,7,15,18,22,9,5,9,4,7,18,6,1,10,7,5,0,31,49,18,0,1,0,0,0,0,31,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.575613120849155,0.0
3785---2500929,7,6,6,1,5,0,4,18,24,10,16,2,8,9,8,22,15,8,2,19,14,6,1,46,28,25,0,0,0,0,0,0,45,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,25.755106788485403,0.0
3785---2500942,3,8,5,0,3,1,3,11,8,23,10,3,8,2,1,7,9,2,2,16,6,4,2,22,36,11,0,0,0,0,0,0,18,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,33.04528803956965,0.0
3785---2500948,6,16,1,1,6,2,7,18,12,14,20,3,6,9,5,7,13,8,5,23,6,9,1,37,37,20,1,0,0,0,0,0,28,0,1.0,4.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,24.612325222140026,0.0
3785---2500957,3,9,6,0,1,4,2,18,18,12,18,8,9,10,7,9,16,3,4,18,9,5,0,38,38,26,0,0,0,0,0,0,28,0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,25.38771060113273,0.0
3785---2500968,2,8,8,3,5,3,6,8,14,13,20,11,2,6,10,7,7,10,3,18,7,11,0,28,44,18,3,0,0,0,0,0,24,0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,23.071928478940936,0.0
3785---2500984,3,8,2,2,2,3,3,17,9,11,12,3,2,2,4,13,11,4,5,13,2,7,1,29,26,8,0,0,0,0,0,0,28,0,2.0,3.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,24.667748385490775,0.0
3785---2500988,10,10,12,1,4,0,7,18,30,16,23,10,3,13,8,11,11,6,4,32,8,5,0,55,49,24,0,0,0,0,0,0,28,0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,32.82331996207715,0.0
3785---2500999,9,14,6,2,1,2,4,10,13,9,10,3,8,8,4,13,4,8,5,29,9,5,1,27,22,20,0,0,0,0,0,0,25,0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,34.85554733299395,0.0
3785---2501008,1,10,4,1,0,5,4,19,19,16,17,10,8,17,3,8,15,5,4,15,2,6,0,42,43,28,0,0,0,0,0,0,28,0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,20.27884676117126,0.0
3785---2501019,2,8,5,0,4,1,5,15,26,11,20,7,5,12,5,11,15,8,10,15,5,5,0,46,38,22,2,0,0,0,0,0,34,0,2.0,5.0,3.0,0.0,9.0,1.0,5.0,4.0,1.0,22.955235412886587,3.0
3785---2501032,0,5,2,0,2,2,5,10,19,14,18,10,4,17,11,14,18,11,13,7,15,4,0,34,42,32,0,0,0,0,0,0,43,0,4.0,7.0,2.0,0.0,10.0,3.0,4.0,5.0,4.0,28.679701250399795,1.0
3785---2501038,4,14,3,0,3,1,4,27,13,19,34,6,4,8,5,2,23,7,0,21,6,4,0,44,59,17,0,0,0,0,0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785---2501049,8,20,9,2,4,5,4,12,20,11,19,12,7,7,8,14,12,4,8,37,9,11,1,36,42,22,0,0,0,0,0,0,30,0,1.0,7.0,0.0,0.0,6.0,2.0,3.0,3.0,2.0,26.12634511918532,0.0
3785---2501064,5,7,4,2,6,3,5,27,13,21,17,12,8,6,5,14,8,8,8,16,7,11,1,45,50,19,0,0,0,0,0,0,30,0,2.0,4.0,2.0,0.0,7.0,1.0,2.0,4.0,2.0,27.55879819900135,1.0
3787---2500692,4,9,6,1,5,1,4,16,26,16,24,6,4,14,5,9,8,5,12,19,4,7,0,46,46,23,0,0,0,0,0,0,22,0,2.0,8.0,2.0,0.0,12.0,0.0,11.0,0.0,1.0,17.092563803703328,2.0
3787---2500705,5,15,7,2,3,2,8,11,20,14,17,3,12,18,4,11,12,4,3,27,3,7,0,39,34,34,0,0,0,0,0,0,27,0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,24.318414793602173,0.0
3787---2500710,3,14,3,0,2,0,15,12,17,10,22,7,9,14,6,6,12,5,3,20,4,2,0,44,39,29,0,0,1,0,0,0,23,0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,45.52593651635152,0.0
3787---2500720,4,14,2,0,7,2,7,19,13,9,16,7,4,6,5,4,17,2,2,20,2,9,0,39,32,15,0,0,0,0,0,0,23,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,21.21647605877712,1.0
3787---2500731,6,9,3,1,0,1,11,15,19,12,12,7,10,6,4,3,12,5,5,18,5,2,0,45,31,20,0,0,0,0,0,0,20,1,0.0,5.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,40.98540444092766,0.0
3787---2500745,5,11,3,1,2,1,8,18,12,17,14,6,7,10,4,10,8,7,5,19,5,4,1,38,37,21,0,0,0,0,0,0,25,0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,36.17458803591712,0.0
3787---2500752,3,3,1,0,5,3,6,16,11,23,12,6,2,8,6,11,17,4,4,7,8,8,2,33,41,16,0,0,0,0,0,0,32,0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,48.48046583860248,1.0
3787---2500760,5,8,2,1,3,1,5,19,21,9,9,8,6,9,6,7,3,2,1,15,3,5,0,45,26,21,0,0,0,0,0,0,12,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.8,0.0
3787---2500772,3,10,5,2,3,4,5,14,11,13,20,4,3,10,3,8,2,3,2,18,2,9,1,30,37,16,0,0,0,0,0,0,13,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,32.15258162198366,0.0
3787---2500784,5,9,5,5,1,2,11,9,13,20,11,5,8,7,9,7,5,3,4,19,8,8,0,33,36,24,0,0,0,0,0,0,15,0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,31.673581704698456,0.0
3787---2500792,4,12,1,1,4,0,7,24,11,8,22,0,3,17,1,5,9,3,0,17,2,5,0,42,30,21,0,0,0,0,0,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787---2500800,3,12,3,1,2,1,2,9,18,21,16,3,4,10,5,12,15,5,5,18,6,4,0,29,40,19,1,0,0,0,0,0,32,0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,21.732800116887947,0.0
3787---2500812,2,14,5,0,0,2,10,17,21,26,11,10,5,9,11,8,14,11,6,21,4,2,0,48,47,25,1,0,0,0,0,0,33,0,0.0,6.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,22.580355490329367,0.0
3787---2500821,2,10,2,2,4,1,6,22,21,25,22,6,3,8,9,11,9,5,4,14,3,7,2,49,53,20,1,0,0,0,0,0,25,0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,35.32675175634489,1.0
3787---2500829,1,4,1,2,8,3,1,16,14,18,28,11,6,18,7,9,4,3,1,6,7,13,1,31,57,31,0,0,0,0,0,0,16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.83281572999748,1.0
3787---2500840,2,9,3,0,2,3,7,15,13,15,9,4,4,8,10,7,10,5,4,14,11,5,0,35,28,22,0,0,0,1,0,0,22,0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,39.08573486735821,0.0
3787---2500847,2,2,3,1,3,1,7,26,15,17,16,7,5,11,2,8,9,6,9,7,4,5,1,48,40,18,0,0,0,0,0,0,23,0,5.0,3.0,1.0,0.0,8.0,1.0,3.0,2.0,4.0,28.11213489141676,1.0
3787---2500859,4,10,2,1,3,1,9,21,27,12,19,6,5,5,7,5,10,6,2,16,4,5,0,57,37,17,0,0,0,0,0,0,21,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,28.91106925058965,0.0
3787---2500868,14,7,4,0,8,0,8,17,22,20,23,7,7,11,1,6,21,2,8,25,5,8,1,47,50,19,0,0,0,0,0,0,29,0,2.0,5.0,1.0,0.0,8.0,0.0,2.0,3.0,3.0,30.483177065108592,1.0
3787---2500879,6,8,3,5,3,1,5,21,14,18,16,1,7,8,4,11,6,5,4,17,6,9,0,40,35,19,0,0,0,0,0,0,22,0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,27.28534743706824,0.0
3787---2500886,2,7,2,1,2,0,7,14,13,12,24,6,6,10,2,5,11,5,8,11,1,3,0,34,42,18,0,0,0,0,0,0,21,0,2.0,6.0,0.0,0.0,8.0,0.0,4.0,2.0,2.0,25.10528181850393,0.0
3787---2500900,5,6,1,1,6,1,4,18,19,14,32,10,6,7,5,8,13,11,2,12,6,8,1,41,56,18,1,0,0,0,0,0,32,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,30.043257037156145,1.0
3787---2500913,0,9,1,0,4,0,2,10,15,10,17,4,2,6,1,3,11,4,8,10,3,4,1,27,31,9,0,0,0,0,0,0,18,0,0.0,7.0,1.0,0.0,8.0,0.0,1.0,4.0,3.0,31.941725723602808,1.0
3787---2500921,1,6,1,1,3,0,5,10,17,9,18,4,3,8,9,9,19,10,3,8,6,4,1,32,31,20,1,0,0,0,0,0,38,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,34.21895834629362,0.0
3787---2500931,9,16,4,4,1,2,8,14,16,18,12,6,10,8,5,11,10,3,9,29,14,7,0,38,36,23,1,0,0,0,0,0,24,0,2.0,5.0,2.0,0.0,9.0,0.0,2.0,3.0,4.0,31.891864775576646,2.0
3787---2500942,5,8,3,0,0,2,4,9,23,8,11,3,1,2,9,7,10,3,4,16,4,2,2,36,22,12,2,0,0,0,1,0,20,0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,34.21580782905164,0.0
3787---2500954,5,6,2,1,2,0,8,18,14,19,12,5,7,14,8,5,9,2,3,13,4,3,1,40,36,29,0,0,0,0,0,0,16,0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,29.308755446623923,0.0
3787---2500962,2,7,1,1,5,1,9,16,12,29,33,4,14,10,7,18,7,2,5,10,5,7,2,37,66,31,0,0,0,0,0,0,27,0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,26.704842786553247,0.0
3787---2500969,2,7,4,0,1,3,5,17,8,12,24,5,9,6,5,12,15,4,12,13,4,4,1,30,41,20,0,0,0,0,0,0,31,0,3.0,9.0,0.0,0.0,12.0,0.0,4.0,5.0,3.0,29.569192321877452,0.0
3787---2500982,5,10,2,3,3,4,17,27,39,20,28,10,4,9,7,11,8,5,9,17,3,10,1,83,58,20,1,0,0,0,0,0,24,0,3.0,6.0,0.0,0.0,7.0,2.0,2.0,5.0,2.0,26.221084678182166,0.0
3787---2500986,4,11,1,2,3,1,7,18,17,9,22,1,7,7,5,5,11,4,4,16,7,6,1,42,32,19,0,0,0,0,0,0,20,0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,26.316358388877887,0.0
3787---2501000,3,11,4,0,4,3,9,28,19,25,23,7,5,16,2,6,8,4,6,18,8,7,0,56,55,23,0,0,0,0,0,0,18,0,2.0,2.0,2.0,0.0,6.0,0.0,2.0,3.0,1.0,25.38271514747575,2.0
3787---2501010,0,5,6,0,2,3,1,20,22,10,21,6,1,5,10,7,10,4,11,11,0,5,0,43,37,16,0,0,0,0,0,0,21,0,2.0,8.0,1.0,0.0,11.0,0.0,3.0,5.0,3.0,28.13820687051758,1.0
3787---2501023,1,9,5,0,4,4,6,16,12,9,16,10,4,5,1,6,11,5,2,15,3,8,1,34,35,10,0,0,0,0,0,0,22,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,34.960434090893415,0.0
3787---2501031,1,15,14,0,2,3,2,7,27,10,14,4,3,12,11,3,15,4,6,30,1,5,0,36,28,26,0,0,0,0,0,0,22,0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,28.147144153595075,0.0
3787---2501042,8,8,4,1,1,0,9,16,10,20,10,3,10,9,7,15,9,2,9,20,12,2,2,35,33,26,0,0,0,0,0,0,26,0,4.0,4.0,1.0,0.0,7.0,2.0,5.0,2.0,2.0,26.20795323095114,1.0
3787---2501052,4,10,7,0,2,1,9,8,14,17,24,9,13,13,13,13,19,9,8,21,7,3,0,31,50,39,0,0,0,0,0,0,41,0,2.0,5.0,1.0,0.0,7.0,1.0,1.0,2.0,5.0,39.16300232807362,1.0
3787---2501062,5,13,1,2,1,1,7,13,11,20,15,2,4,11,8,11,10,6,2,19,9,4,1,31,37,23,0,0,0,0,0,0,27,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,30.20309253701584,0.0
3789---2500693,3,4,1,1,5,1,10,19,8,16,15,6,8,7,2,21,11,6,6,8,8,7,0,37,37,17,0,0,0,0,0,0,38,0,3.0,3.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0,33.092317803249735,0.0
3789---2500696,14,8,4,0,2,2,10,34,21,16,22,6,14,15,8,16,18,2,2,26,1,4,1,65,44,37,0,0,0,0,0,0,36,0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,18.59059486106716,1.0
3789---2500714,0,11,9,0,4,2,3,19,22,11,12,13,3,11,8,11,12,9,5,20,10,6,0,44,36,22,0,0,0,0,0,0,32,0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,28.9490478064057,1.0
3789---2500716,1,6,2,0,6,0,15,13,14,24,13,3,9,3,10,9,14,1,5,9,10,6,1,42,40,22,0,0,0,0,0,0,24,0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,1.0,26.64535738917083,0.0
3789---2500734,6,11,6,1,3,3,8,21,16,17,22,8,4,6,4,9,18,6,4,23,5,7,0,45,47,14,2,0,0,0,0,0,33,0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,27.49314871941919,0.0
3789---2500736,1,8,10,2,4,2,12,26,19,22,15,5,10,8,7,10,9,4,2,19,14,8,0,57,42,25,0,0,0,0,0,0,23,0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,20.929931165202966,2.0
3789---2500747,12,11,9,1,9,2,6,20,14,19,22,6,9,11,7,10,9,4,0,32,12,12,2,40,47,27,0,0,0,0,0,0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3789---2500756,4,5,3,0,4,0,8,23,24,12,28,10,9,7,6,4,6,7,8,12,1,4,3,55,50,22,0,0,0,0,0,0,17,0,4.0,4.0,0.0,0.0,7.0,1.0,6.0,2.0,0.0,17.22665964930691,0.0
3789---2500775,5,20,3,2,6,3,1,23,15,16,26,10,9,8,2,7,6,4,2,28,5,11,0,39,52,19,0,0,0,0,0,0,17,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,24.56285832786038,0.0
3789---2500776,4,8,4,1,5,1,6,25,29,21,33,4,2,9,8,6,8,6,4,16,9,7,1,60,58,19,0,0,0,0,0,0,20,0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,24.376226629213946,0.0
3789---2500789,2,14,3,3,2,5,9,14,8,25,10,6,3,8,7,5,10,5,4,19,12,10,0,31,41,18,1,0,0,0,0,0,20,0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,22.879380434016277,0.0
3789---2500800,3,12,3,1,3,2,3,16,20,18,9,3,5,9,4,7,16,3,3,18,7,6,1,39,30,18,0,0,0,0,0,0,26,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,29.551102817604033,0.0
3789---2500806,8,17,4,1,4,2,7,28,17,18,21,6,6,9,12,16,9,4,4,29,10,7,1,52,45,27,1,0,0,0,0,0,29,0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,49.979505594983785,0.0
3789---2500819,10,17,3,1,3,0,15,20,12,23,11,5,5,15,9,8,6,3,2,30,13,4,1,47,39,29,0,0,0,0,0,0,17,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,19.79819197169011,0.0
3789---2500826,20,11,7,0,3,1,10,23,17,19,19,7,6,12,7,9,9,8,0,38,12,4,0,50,45,25,0,0,0,0,0,0,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3789---2500842,10,11,6,1,1,0,9,20,6,25,15,0,5,7,1,14,13,5,1,27,6,2,2,35,40,13,0,1,0,0,0,0,32,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.19036004625439,0.0
3789---2500846,7,10,4,0,4,2,12,31,13,21,30,6,6,17,3,10,10,7,9,21,9,6,0,56,57,26,0,0,0,0,0,0,27,0,2.0,6.0,1.0,0.0,7.0,2.0,5.0,3.0,1.0,21.505003191742198,1.0
3789---2500865,5,6,7,1,2,1,8,16,20,10,14,7,9,13,4,11,7,3,5,18,8,4,0,44,31,26,0,0,0,0,0,0,21,0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,21.61336461710052,0.0
3789---2500866,6,11,5,2,4,4,5,26,22,15,16,4,7,13,10,13,12,5,4,22,6,10,1,53,35,30,0,0,0,0,0,0,30,0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,34.427876525638226,0.0
3789---2500881,0,6,3,1,1,2,9,25,17,17,8,5,4,7,3,7,10,5,2,9,5,4,1,51,30,14,0,0,0,0,0,0,22,0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,28.271945143444718,0.0
3789---2500886,2,7,2,1,2,3,6,24,12,14,14,7,1,10,5,10,3,8,5,11,8,6,0,42,35,16,1,0,0,0,0,0,21,0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,31.176187683422974,0.0
3789---2500896,1,9,2,1,4,0,6,24,15,16,16,3,3,13,13,5,10,5,8,12,3,5,0,45,35,29,0,0,0,0,0,0,20,0,2.0,4.0,2.0,0.0,8.0,0.0,0.0,4.0,4.0,35.662871268976915,2.0
3789---2500906,6,12,6,3,4,2,11,13,16,22,12,4,8,5,1,9,15,7,2,24,8,9,1,40,38,14,0,0,0,0,0,0,31,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,23.838687493250866,0.0
3789---2500916,2,14,4,0,1,2,15,18,20,13,12,4,11,9,8,11,7,5,4,20,4,3,1,53,29,28,0,0,0,0,0,0,23,0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,19.423217479223688,0.0
3789---2500927,2,10,4,1,3,2,7,13,9,22,23,8,10,11,1,7,16,4,3,16,4,6,0,29,53,22,0,0,0,0,0,0,27,0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,28.93922857788955,0.0
3789---2500936,8,13,15,2,3,0,8,24,16,23,15,6,3,10,12,7,14,7,2,36,15,5,0,48,44,25,0,0,0,0,0,0,28,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,20.04182864324852,0.0
3789---2500951,7,15,9,3,3,0,8,18,22,17,13,10,8,11,4,7,6,4,4,31,17,6,1,48,40,23,0,0,1,0,0,0,17,0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,26.446017737895254,0.0
