,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,Smart_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Short Ratio,Middle Ratio,Long Ratio,average_pass_length,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio Ratio,Near Shots Ratio,Connectivity
10531---2499945,0.04897959183673469,0.06938775510204082,0.06938775510204082,0.8122448979591836,248,0.12096774193548387,0.8709677419354839,0.008064516129032258,0.08771929824561403,0.9035087719298246,0.1,0.8666666666666667,0.16346153846153846,0.8365384615384616,0.05241935483870968,0.10080645161290322,0.03225806451612903,0.1693548387096774,0.15725806451612903,0.028225806451612902,0.1975806451612903,0.20161290322580644,0.06048387096774194,0.18548387096774194,0.3548387096774194,0.4596774193548387,0.2862903225806452,0.36693548387096775,0.3467741935483871,24.664759662315905,,,,,6.089743589743589
10531---2499957,0.031088082901554404,0.046632124352331605,0.05181347150259067,0.8704663212435233,196,0.16326530612244897,0.8367346938775511,0.0,0.11904761904761904,0.8809523809523809,0.037037037037037035,0.9629629629629629,0.24705882352941178,0.7529411764705882,0.02040816326530612,0.09693877551020408,0.025510204081632654,0.19387755102040816,0.1836734693877551,0.04081632653061224,0.2193877551020408,0.14795918367346939,0.07142857142857142,0.14285714285714285,0.41836734693877553,0.4387755102040816,0.33163265306122447,0.29081632653061223,0.37755102040816324,24.662658579749596,,,,,5.712121212121212
10531---2499960,0.03488372093023256,0.08139534883720931,0.0872093023255814,0.7965116279069767,175,0.2,0.7885714285714286,0.011428571428571429,0.0945945945945946,0.8783783783783784,0.14814814814814814,0.8518518518518519,0.32432432432432434,0.6756756756756757,0.06857142857142857,0.12571428571428572,0.045714285714285714,0.22285714285714286,0.10285714285714286,0.03428571428571429,0.13142857142857142,0.19428571428571428,0.07428571428571429,0.24,0.36,0.4,0.3314285714285714,0.2571428571428571,0.4114285714285714,27.025978661308258,6.0,0.16666666666666666,0.0019047619047619048,0.5,4.961538461538462
10531---2499974,0.05603448275862069,0.05603448275862069,0.0603448275862069,0.8275862068965517,235,0.14893617021276595,0.8382978723404255,0.01276595744680851,0.10975609756097561,0.8780487804878049,0.1794871794871795,0.7692307692307693,0.16666666666666666,0.8333333333333334,0.029787234042553193,0.08936170212765958,0.02127659574468085,0.251063829787234,0.13617021276595745,0.02127659574468085,0.20425531914893616,0.12340425531914893,0.12340425531914893,0.14042553191489363,0.4085106382978723,0.451063829787234,0.3574468085106383,0.32340425531914896,0.3191489361702128,23.621715607562596,,,,,6.274725274725275
10531---2499986,0.027131782945736434,0.08914728682170543,0.09302325581395349,0.7906976744186046,261,0.19157088122605365,0.8045977011494253,0.0038314176245210726,0.12149532710280374,0.8785046728971962,0.13636363636363635,0.8484848484848485,0.3181818181818182,0.6818181818181818,0.02681992337164751,0.04597701149425287,0.05747126436781609,0.14942528735632185,0.1724137931034483,0.06896551724137931,0.16091954022988506,0.19157088122605365,0.12643678160919541,0.13026819923371646,0.39080459770114945,0.4789272030651341,0.3793103448275862,0.26053639846743293,0.36015325670498083,25.397531819180447,4.0,0.25,0.0019157088122605363,0.25,6.197802197802198
10531---2499991,0.02145922746781116,0.06437768240343347,0.060085836909871244,0.8540772532188842,236,0.16101694915254236,0.8347457627118644,0.00423728813559322,0.10101010101010101,0.8888888888888888,0.09523809523809523,0.9047619047619048,0.25263157894736843,0.7473684210526316,0.029661016949152543,0.1016949152542373,0.03389830508474576,0.1906779661016949,0.13559322033898305,0.05084745762711865,0.18220338983050846,0.18220338983050846,0.09322033898305085,0.1652542372881356,0.3771186440677966,0.4576271186440678,0.2966101694915254,0.2966101694915254,0.4067796610169492,26.318050418831138,2.0,0.0,0.00211864406779661,0.5,5.56043956043956
10531---2500006,0.028169014084507043,0.07511737089201878,0.08450704225352113,0.812206572769953,216,0.2037037037037037,0.7916666666666666,0.004629629629629629,0.12790697674418605,0.8604651162790697,0.1951219512195122,0.8048780487804879,0.2808988764044944,0.7191011235955056,0.023148148148148147,0.046296296296296294,0.037037037037037035,0.2175925925925926,0.1712962962962963,0.041666666666666664,0.1712962962962963,0.18055555555555555,0.1111111111111111,0.10648148148148148,0.4305555555555556,0.46296296296296297,0.375,0.2916666666666667,0.3333333333333333,24.043687447088953,3.0,0.3333333333333333,0.0030864197530864196,0.0,4.945054945054945
10531---2500013,0.024,0.088,0.088,0.8,128,0.28125,0.7109375,0.0078125,0.1388888888888889,0.8611111111111112,0.2222222222222222,0.6666666666666666,0.3493975903614458,0.6506024096385542,0.046875,0.078125,0.03125,0.375,0.09375,0.0078125,0.2265625,0.109375,0.03125,0.15625,0.4765625,0.3671875,0.3828125,0.296875,0.3203125,24.102335326815574,,,,,4.363636363636363
10531---2500026,0.05194805194805195,0.06926406926406926,0.06493506493506493,0.8138528138528138,234,0.2094017094017094,0.782051282051282,0.008547008547008548,0.13043478260869565,0.8586956521739131,0.125,0.8541666666666666,0.32978723404255317,0.6702127659574468,0.029914529914529916,0.042735042735042736,0.07692307692307693,0.21794871794871795,0.1623931623931624,0.042735042735042736,0.15384615384615385,0.18803418803418803,0.08547008547008547,0.14957264957264957,0.4230769230769231,0.42735042735042733,0.25213675213675213,0.32051282051282054,0.42735042735042733,29.386283799117546,7.0,0.2857142857142857,0.0018315018315018315,0.2857142857142857,5.945054945054945
10531---2500034,0.028708133971291867,0.07655502392344497,0.07655502392344497,0.8181818181818182,212,0.1650943396226415,0.8207547169811321,0.014150943396226415,0.08695652173913043,0.9021739130434783,0.3333333333333333,0.5925925925925926,0.1935483870967742,0.8064516129032258,0.0330188679245283,0.07547169811320754,0.02358490566037736,0.18396226415094338,0.12735849056603774,0.02358490566037736,0.22169811320754718,0.23113207547169812,0.08018867924528301,0.1320754716981132,0.33490566037735847,0.5330188679245284,0.32547169811320753,0.33490566037735847,0.33962264150943394,22.84405698420139,2.0,0.5,0.0,0.5,5.824175824175824
10531---2500048,0.012096774193548387,0.07258064516129033,0.06854838709677419,0.8467741935483871,251,0.12350597609561753,0.8565737051792829,0.0199203187250996,0.07228915662650602,0.9156626506024096,0.1276595744680851,0.8085106382978723,0.15702479338842976,0.8347107438016529,0.043824701195219126,0.0796812749003984,0.0398406374501992,0.1752988047808765,0.11553784860557768,0.027888446215139442,0.26294820717131473,0.13545816733067728,0.11952191235059761,0.16334661354581673,0.3187250996015936,0.5179282868525896,0.3466135458167331,0.30278884462151395,0.350597609561753,24.01045989602695,2.0,0.0,0.00199203187250996,0.5,6.758241758241758
10531---2500056,0.022556390977443608,0.10902255639097744,0.10526315789473684,0.7631578947368421,269,0.16728624535315986,0.828996282527881,0.0037174721189591076,0.1271186440677966,0.864406779661017,0.1568627450980392,0.8431372549019608,0.22,0.78,0.022304832713754646,0.08550185873605948,0.07434944237918216,0.1895910780669145,0.14869888475836432,0.02973977695167286,0.15985130111524162,0.20446096654275092,0.08550185873605948,0.1821561338289963,0.3680297397769517,0.44981412639405205,0.24907063197026022,0.3828996282527881,0.3680297397769517,27.433779902179193,6.0,0.0,0.0012391573729863693,0.6666666666666666,7.012820512820513
10531---2500065,0.06040268456375839,0.06711409395973154,0.06711409395973154,0.8053691275167785,152,0.24342105263157895,0.756578947368421,0.0,0.1388888888888889,0.8611111111111112,0.4444444444444444,0.5555555555555556,0.2616822429906542,0.7383177570093458,0.07894736842105263,0.046052631578947366,0.006578947368421052,0.34868421052631576,0.05921052631578947,0.006578947368421052,0.27631578947368424,0.13157894736842105,0.046052631578947366,0.13157894736842105,0.4144736842105263,0.45394736842105265,0.42105263157894735,0.25,0.32894736842105265,24.018546361561587,2.0,0.0,0.006578947368421052,0.0,4.428571428571429
10531---2500076,0.046296296296296294,0.06172839506172839,0.07407407407407407,0.8179012345679012,327,0.07951070336391437,0.9143730886850153,0.0061162079510703364,0.044585987261146494,0.9554140127388535,0.09333333333333334,0.88,0.12631578947368421,0.8736842105263158,0.021406727828746176,0.07339449541284404,0.0581039755351682,0.11009174311926606,0.13149847094801223,0.0581039755351682,0.15902140672782875,0.27522935779816515,0.11314984709480122,0.1529051987767584,0.2996941896024465,0.5474006116207951,0.2996941896024465,0.42507645259938837,0.27522935779816515,23.850875852046297,3.0,0.6666666666666666,0.001019367991845056,0.0,6.648351648351649
10531---2500079,0.017241379310344827,0.08275862068965517,0.08275862068965517,0.8172413793103448,293,0.20477815699658702,0.7849829351535836,0.010238907849829351,0.1388888888888889,0.8472222222222222,0.24444444444444444,0.7333333333333333,0.27884615384615385,0.7211538461538461,0.020477815699658702,0.09215017064846416,0.027303754266211604,0.16723549488054607,0.14675767918088736,0.023890784982935155,0.16723549488054607,0.2525597269624573,0.10238907849829351,0.13993174061433447,0.3378839590443686,0.5221843003412969,0.378839590443686,0.2593856655290102,0.36177474402730375,24.38153174373488,4.0,0.5,0.0017064846416382253,0.0,6.406593406593407
10531---2500096,0.026058631921824105,0.0749185667752443,0.0749185667752443,0.8241042345276873,310,0.12903225806451613,0.8516129032258064,0.01935483870967742,0.06870229007633588,0.916030534351145,0.2037037037037037,0.7592592592592593,0.1267605633802817,0.8732394366197183,0.025806451612903226,0.1032258064516129,0.09032258064516129,0.1032258064516129,0.16129032258064516,0.08064516129032258,0.1,0.15806451612903225,0.1774193548387097,0.21935483870967742,0.34516129032258064,0.43548387096774194,0.3709677419354839,0.36451612903225805,0.2645161290322581,24.14828445759552,10.0,0.2,0.002258064516129032,0.1,6.978021978021978
1609---2499719,0.023952095808383235,0.07784431137724551,0.0688622754491018,0.8293413173652695,337,0.09495548961424333,0.9050445103857567,0.0,0.09210526315789473,0.9078947368421053,0.10227272727272728,0.8977272727272727,0.09278350515463918,0.9072164948453608,0.020771513353115726,0.05341246290801187,0.10682492581602374,0.10979228486646884,0.1543026706231454,0.03560830860534125,0.1572700296735905,0.2433234421364985,0.11869436201780416,0.18100890207715134,0.2997032640949555,0.5192878338278932,0.2878338278931751,0.3560830860534125,0.3560830860534125,27.16232294933862,15.0,0.26666666666666666,0.0011869436201780417,0.3333333333333333,6.593406593406593
1609---2499735,0.00946372239747634,0.08832807570977919,0.08832807570977919,0.8138801261829653,320,0.075,0.903125,0.021875,0.04878048780487805,0.9329268292682927,0.13513513513513514,0.8108108108108109,0.07317073170731707,0.926829268292683,0.0125,0.053125,0.05,0.128125,0.16875,0.05,0.115625,0.290625,0.13125,0.115625,0.346875,0.5375,0.3,0.35,0.35,22.93506657628578,4.0,0.0,0.00234375,0.25,6.252747252747253
1609---2499743,0.012779552715654952,0.08626198083067092,0.08306709265175719,0.8178913738019169,316,0.10126582278481013,0.8829113924050633,0.015822784810126583,0.07428571428571429,0.92,0.11428571428571428,0.7714285714285715,0.14150943396226415,0.8584905660377359,0.015822784810126583,0.08544303797468354,0.012658227848101266,0.18037974683544303,0.16455696202531644,0.0189873417721519,0.13924050632911392,0.3037974683544304,0.07911392405063292,0.11392405063291139,0.3639240506329114,0.5221518987341772,0.28164556962025317,0.3670886075949367,0.3512658227848101,25.07180798122328,2.0,0.0,0.0015822784810126582,0.5,7.670329670329671
1609---2499749,0.04619565217391304,0.07880434782608696,0.08423913043478261,0.7907608695652174,371,0.10512129380053908,0.8679245283018868,0.026954177897574125,0.07027027027027027,0.8918918918918919,0.0273972602739726,0.9315068493150684,0.21238938053097345,0.7876106194690266,0.03504043126684636,0.0673854447439353,0.0646900269541779,0.1105121293800539,0.15902964959568733,0.0431266846361186,0.15902964959568733,0.2722371967654987,0.0889487870619946,0.16711590296495957,0.31266846361185985,0.5202156334231806,0.353099730458221,0.3288409703504043,0.31805929919137466,23.96511342703296,5.0,0.6,0.001078167115902965,0.0,6.516483516483516
1609---2499760,0.040372670807453416,0.09316770186335403,0.08695652173913043,0.7795031055900621,325,0.11384615384615385,0.8615384615384616,0.024615384615384615,0.06918238993710692,0.9056603773584906,0.07547169811320754,0.8679245283018868,0.19469026548672566,0.7964601769911505,0.024615384615384615,0.09846153846153846,0.046153846153846156,0.18461538461538463,0.16,0.024615384615384615,0.13846153846153847,0.23076923076923078,0.09230769230769231,0.16923076923076924,0.36923076923076925,0.46153846153846156,0.3723076923076923,0.3323076923076923,0.2953846153846154,23.06478986020244,5.0,0.4,0.0012307692307692308,0.2,6.747252747252747
1609---2499769,0.03557312252964427,0.05533596837944664,0.05138339920948617,0.857707509881423,256,0.09765625,0.890625,0.01171875,0.08196721311475409,0.9016393442622951,0.14516129032258066,0.8387096774193549,0.08333333333333333,0.9166666666666666,0.01171875,0.0703125,0.0625,0.10546875,0.16796875,0.03515625,0.1640625,0.23828125,0.14453125,0.14453125,0.30859375,0.546875,0.32421875,0.30859375,0.3671875,24.203161732636886,4.0,0.25,0.0009765625,0.5,8.205128205128204
1609---2499780,0.046357615894039736,0.09933774834437085,0.10596026490066225,0.7483443708609272,305,0.04918032786885246,0.9377049180327869,0.013114754098360656,0.01948051948051948,0.9805194805194806,0.0821917808219178,0.863013698630137,0.07692307692307693,0.9230769230769231,0.02622950819672131,0.06885245901639345,0.05573770491803279,0.11475409836065574,0.1377049180327869,0.06557377049180328,0.11475409836065574,0.2983606557377049,0.1180327868852459,0.15081967213114755,0.3180327868852459,0.5311475409836065,0.3344262295081967,0.380327868852459,0.28524590163934427,22.563363573677414,5.0,0.6,0.0006557377049180328,0.2,6.051282051282051
1609---2499798,0.040372670807453416,0.06832298136645963,0.062111801242236024,0.8291925465838509,325,0.09846153846153846,0.8861538461538462,0.015384615384615385,0.07246376811594203,0.9202898550724637,0.046875,0.890625,0.15447154471544716,0.8455284552845529,0.03076923076923077,0.06769230769230769,0.03076923076923077,0.18769230769230769,0.14153846153846153,0.027692307692307693,0.16,0.2153846153846154,0.13846153846153847,0.12923076923076923,0.3569230769230769,0.5138461538461538,0.35384615384615387,0.3476923076923077,0.29846153846153844,23.04347633856973,4.0,0.5,0.0007692307692307692,0.25,5.802197802197802
1609---2499800,0.038461538461538464,0.08875739644970414,0.08875739644970414,0.7840236686390533,341,0.0967741935483871,0.8885630498533724,0.01466275659824047,0.05,0.9214285714285714,0.1,0.8857142857142857,0.1450381679389313,0.8549618320610687,0.017595307917888565,0.05278592375366569,0.03812316715542522,0.17595307917888564,0.11436950146627566,0.04985337243401759,0.1906158357771261,0.2434017595307918,0.11730205278592376,0.10850439882697947,0.34017595307917886,0.5513196480938416,0.3460410557184751,0.34017595307917886,0.31378299120234604,22.68490396450606,8.0,0.0,0.0018328445747800588,0.375,8.205128205128204
1609---2499810,0.017045454545454544,0.10511363636363637,0.10227272727272728,0.7755681818181818,355,0.07887323943661972,0.8929577464788733,0.028169014084507043,0.05228758169934641,0.9411764705882353,0.102803738317757,0.8130841121495327,0.09473684210526316,0.9052631578947369,0.016901408450704224,0.056338028169014086,0.0676056338028169,0.12394366197183099,0.14929577464788732,0.059154929577464786,0.1267605633802817,0.22535211267605634,0.17464788732394365,0.14084507042253522,0.3323943661971831,0.5267605633802817,0.3464788732394366,0.2619718309859155,0.39154929577464787,24.945103443717155,5.0,0.2,0.0,0.8,5.910256410256411
1609---2499822,0.03676470588235294,0.09558823529411764,0.09926470588235294,0.7683823529411765,275,0.11636363636363636,0.8618181818181818,0.02181818181818182,0.088,0.912,0.12195121951219512,0.7317073170731707,0.14678899082568808,0.8532110091743119,0.04363636363636364,0.08,0.03636363636363636,0.17454545454545456,0.13454545454545455,0.05454545454545454,0.1781818181818182,0.24,0.05818181818181818,0.16,0.36363636363636365,0.4763636363636364,0.29454545454545455,0.41818181818181815,0.2872727272727273,22.21118777761309,1.0,0.0,0.0,1.0,7.3076923076923075
1609---2499830,0.02666666666666667,0.09333333333333334,0.09333333333333334,0.7866666666666666,303,0.16501650165016502,0.7986798679867987,0.036303630363036306,0.1259259259259259,0.8592592592592593,0.16393442622950818,0.7049180327868853,0.21495327102803738,0.7757009345794392,0.033003300330033,0.07260726072607261,0.056105610561056105,0.1716171617161716,0.1848184818481848,0.0429042904290429,0.1485148514851485,0.18811881188118812,0.10231023102310231,0.1617161716171617,0.39933993399339934,0.4389438943894389,0.23102310231023102,0.36303630363036304,0.40594059405940597,28.87223888148871,8.0,0.25,0.0016501650165016502,0.25,7.782051282051282
1609---2499839,0.03323262839879154,0.1027190332326284,0.10574018126888217,0.7583081570996979,334,0.10778443113772455,0.874251497005988,0.017964071856287425,0.050314465408805034,0.9308176100628931,0.15254237288135594,0.7966101694915254,0.16379310344827586,0.8362068965517241,0.014970059880239521,0.06287425149700598,0.008982035928143712,0.1377245508982036,0.16467065868263472,0.041916167664670656,0.19461077844311378,0.24850299401197604,0.12574850299401197,0.08682634730538923,0.344311377245509,0.5688622754491018,0.3562874251497006,0.3413173652694611,0.3023952095808383,22.50709455845761,9.0,0.5555555555555556,0.0013306719893546241,0.0,6.615384615384615
1609---2499850,0.0625,0.078125,0.08072916666666667,0.7786458333333334,387,0.041343669250646,0.9483204134366925,0.0103359173126615,0.02830188679245283,0.9622641509433962,0.05063291139240506,0.9240506329113924,0.0625,0.9375,0.012919896640826873,0.09302325581395349,0.056847545219638244,0.09302325581395349,0.165374677002584,0.041343669250646,0.1421188630490956,0.28940568475452194,0.10594315245478036,0.16279069767441862,0.2997416020671835,0.537467700258398,0.3333333333333333,0.39276485788113696,0.2739018087855297,23.1506852795603,11.0,0.18181818181818182,0.0021141649048625794,0.0,7.384615384615385
1609---2499860,0.03985507246376811,0.04710144927536232,0.043478260869565216,0.8695652173913043,279,0.11469534050179211,0.8530465949820788,0.03225806451612903,0.04838709677419355,0.9193548387096774,0.21839080459770116,0.7241379310344828,0.10294117647058823,0.8970588235294118,0.0035842293906810036,0.05734767025089606,0.07168458781362007,0.13620071684587814,0.1827956989247312,0.08960573476702509,0.1039426523297491,0.20430107526881722,0.15053763440860216,0.13261648745519714,0.40860215053763443,0.45878136200716846,0.3046594982078853,0.3906810035842294,0.3046594982078853,24.255459227797687,7.0,0.2857142857142857,0.002048131080389145,0.14285714285714285,5.384615384615385
1609---2499875,0.0343980343980344,0.0687960687960688,0.06633906633906633,0.8304668304668305,410,0.06585365853658537,0.9243902439024391,0.00975609756097561,0.026845637583892617,0.9731543624161074,0.1111111111111111,0.8547008547008547,0.06944444444444445,0.9305555555555556,0.02195121951219512,0.041463414634146344,0.026829268292682926,0.14146341463414633,0.13414634146341464,0.06097560975609756,0.1878048780487805,0.1878048780487805,0.1975609756097561,0.09024390243902439,0.33658536585365856,0.573170731707317,0.3439024390243902,0.4170731707317073,0.23902439024390243,20.341479438118405,1.0,0.0,0.0024390243902439024,0.0,6.230769230769231
1609---2499882,0.028132992327365727,0.07672634271099744,0.07672634271099744,0.8184143222506394,394,0.08121827411167512,0.9035532994923858,0.015228426395939087,0.044585987261146494,0.9363057324840764,0.06870229007633588,0.9083969465648855,0.1509433962264151,0.8490566037735849,0.02284263959390863,0.048223350253807105,0.027918781725888325,0.11928934010152284,0.12690355329949238,0.08375634517766498,0.12690355329949238,0.2233502538071066,0.22081218274111675,0.09898477157360407,0.3299492385786802,0.5710659898477157,0.3426395939086294,0.350253807106599,0.30710659898477155,22.47809498044149,7.0,0.42857142857142855,0.0003625815808556925,0.42857142857142855,6.82051282051282
1609---2499890,0.05234159779614325,0.06887052341597796,0.05785123966942149,0.8209366391184573,366,0.09289617486338798,0.8879781420765027,0.01912568306010929,0.023391812865497075,0.9532163742690059,0.11578947368421053,0.8526315789473684,0.19,0.81,0.01366120218579235,0.07377049180327869,0.07103825136612021,0.13114754098360656,0.15846994535519127,0.06284153005464481,0.1284153005464481,0.23497267759562843,0.12568306010928962,0.15846994535519127,0.3524590163934426,0.4890710382513661,0.36065573770491804,0.32786885245901637,0.3114754098360656,24.240993655713577,9.0,0.1111111111111111,0.001214329083181542,0.4444444444444444,6.153846153846154
1609---2499899,0.019672131147540985,0.07213114754098361,0.07540983606557378,0.8327868852459016,308,0.1461038961038961,0.8441558441558441,0.00974025974025974,0.11304347826086956,0.8695652173913043,0.13333333333333333,0.85,0.18045112781954886,0.8195488721804511,0.02922077922077922,0.07142857142857142,0.03896103896103896,0.19805194805194806,0.11038961038961038,0.02922077922077922,0.20454545454545456,0.19155844155844157,0.1266233766233766,0.1396103896103896,0.33766233766233766,0.5227272727272727,0.31493506493506496,0.3181818181818182,0.36688311688311687,25.456142604169475,6.0,0.3333333333333333,0.0021645021645021645,0.0,6.230769230769231
1609---2499911,0.024861878453038673,0.09392265193370165,0.08287292817679558,0.7983425414364641,365,0.07671232876712329,0.9041095890410958,0.019178082191780823,0.04945054945054945,0.9395604395604396,0.07352941176470588,0.8676470588235294,0.12173913043478261,0.8695652173913043,0.0136986301369863,0.07397260273972603,0.03287671232876712,0.1178082191780822,0.15342465753424658,0.038356164383561646,0.18356164383561643,0.27123287671232876,0.11506849315068493,0.12054794520547946,0.3095890410958904,0.5698630136986301,0.37534246575342467,0.34794520547945207,0.27671232876712326,21.174592723006278,4.0,0.25,0.002054794520547945,0.0,6.512820512820513
1609---2499928,0.02666666666666667,0.07466666666666667,0.06666666666666667,0.832,378,0.11375661375661375,0.8650793650793651,0.021164021164021163,0.08783783783783784,0.9054054054054054,0.11764705882352941,0.8137254901960784,0.140625,0.859375,0.0291005291005291,0.0291005291005291,0.047619047619047616,0.1349206349206349,0.1349206349206349,0.037037037037037035,0.1746031746031746,0.2275132275132275,0.18518518518518517,0.10582010582010581,0.30687830687830686,0.5873015873015873,0.3148148148148148,0.3386243386243386,0.34656084656084657,23.388740191358647,3.0,0.3333333333333333,0.001763668430335097,0.0,7.813186813186813
1609---2499929,0.03134796238244514,0.109717868338558,0.10344827586206896,0.7554858934169278,322,0.07763975155279502,0.9099378881987578,0.012422360248447204,0.052980132450331126,0.9337748344370861,0.1038961038961039,0.8701298701298701,0.09574468085106383,0.9042553191489362,0.012422360248447204,0.062111801242236024,0.049689440993788817,0.12111801242236025,0.16149068322981366,0.037267080745341616,0.15838509316770186,0.2453416149068323,0.15217391304347827,0.12422360248447205,0.3198757763975155,0.5559006211180124,0.2639751552795031,0.40062111801242234,0.33540372670807456,24.258016656905358,3.0,0.3333333333333333,0.0010351966873706003,0.3333333333333333,7.363636363636363
1609---2499939,0.046153846153846156,0.08,0.08307692307692308,0.7907692307692308,328,0.10670731707317073,0.8658536585365854,0.027439024390243903,0.043795620437956206,0.9197080291970803,0.10526315789473684,0.8421052631578947,0.17164179104477612,0.8208955223880597,0.021341463414634148,0.057926829268292686,0.03353658536585366,0.19207317073170732,0.15853658536585366,0.03353658536585366,0.1951219512195122,0.20121951219512196,0.10670731707317073,0.11280487804878049,0.38414634146341464,0.5030487804878049,0.3353658536585366,0.36890243902439024,0.29573170731707316,22.363311596435793,3.0,0.6666666666666666,0.001016260162601626,0.0,7.051282051282051
1609---2499949,0.08823529411764706,0.08144796380090498,0.07918552036199095,0.751131221719457,445,0.07415730337078652,0.9146067415730337,0.011235955056179775,0.0736196319018405,0.9141104294478528,0.05825242718446602,0.912621359223301,0.08379888268156424,0.9162011173184358,0.02247191011235955,0.04943820224719101,0.0449438202247191,0.1550561797752809,0.13707865168539327,0.05393258426966292,0.2247191011235955,0.1797752808988764,0.13258426966292136,0.11685393258426967,0.34606741573033706,0.5370786516853933,0.42921348314606744,0.32808988764044944,0.24269662921348314,20.673052727327192,8.0,0.125,0.0014044943820224719,0.25,8.164835164835164
1609---2499960,0.02564102564102564,0.07407407407407407,0.06837606837606838,0.8319088319088319,354,0.03672316384180791,0.9576271186440678,0.005649717514124294,0.00558659217877095,0.994413407821229,0.07920792079207921,0.900990099009901,0.05405405405405406,0.9459459459459459,0.011299435028248588,0.05649717514124294,0.04519774011299435,0.09887005649717515,0.1327683615819209,0.06497175141242938,0.09887005649717515,0.3163841807909605,0.1751412429378531,0.11299435028248588,0.2966101694915254,0.5903954802259888,0.3220338983050847,0.4435028248587571,0.2344632768361582,20.10899134991625,2.0,0.0,0.0014124293785310734,0.5,8.151515151515152
1609---2499970,0.040293040293040296,0.07326007326007326,0.07326007326007326,0.8131868131868132,276,0.09420289855072464,0.8768115942028986,0.028985507246376812,0.05128205128205128,0.9230769230769231,0.07407407407407407,0.8518518518518519,0.1523809523809524,0.8380952380952381,0.014492753623188406,0.08695652173913043,0.04710144927536232,0.15579710144927536,0.11231884057971014,0.043478260869565216,0.21014492753623187,0.2246376811594203,0.10507246376811594,0.14855072463768115,0.3115942028985507,0.5398550724637681,0.427536231884058,0.3333333333333333,0.2391304347826087,21.703134881314003,5.0,0.2,0.002173913043478261,0.2,6.406593406593407
1609---2499987,0.021505376344086023,0.0931899641577061,0.0967741935483871,0.7885304659498208,282,0.10283687943262411,0.8829787234042553,0.014184397163120567,0.05825242718446602,0.9223300970873787,0.2,0.75,0.1079136690647482,0.8920863309352518,0.03900709219858156,0.03900709219858156,0.01773049645390071,0.2198581560283688,0.11702127659574468,0.031914893617021274,0.23404255319148937,0.20921985815602837,0.09219858156028368,0.09574468085106383,0.36879432624113473,0.5354609929078015,0.3191489361702128,0.32978723404255317,0.35106382978723405,23.352119372798633,3.0,0.3333333333333333,0.001182033096926714,0.3333333333333333,6.230769230769231
1609---2499990,0.025236593059936908,0.08517350157728706,0.08201892744479496,0.807570977917981,320,0.125,0.859375,0.015625,0.09444444444444444,0.8833333333333333,0.14893617021276595,0.8297872340425532,0.17204301075268819,0.8279569892473119,0.028125,0.1,0.05625,0.128125,0.16875,0.05,0.134375,0.29375,0.040625,0.184375,0.346875,0.46875,0.365625,0.31875,0.315625,22.981174228045226,2.0,0.5,0.0015625,0.0,6.709090909090909
1609---2499999,0.02857142857142857,0.075,0.08214285714285714,0.8142857142857143,283,0.0812720848056537,0.901060070671378,0.0176678445229682,0.045454545454545456,0.9545454545454546,0.12280701754385964,0.7894736842105263,0.10638297872340426,0.8936170212765957,0.0176678445229682,0.07420494699646643,0.0353356890459364,0.12014134275618374,0.16607773851590105,0.038869257950530034,0.19434628975265017,0.22614840989399293,0.127208480565371,0.127208480565371,0.3250883392226148,0.5477031802120141,0.4452296819787986,0.3392226148409894,0.21554770318021202,18.925852227912486,3.0,0.0,0.002355712603062426,0.3333333333333333,6.076923076923077
1609---2500010,0.0421455938697318,0.10727969348659004,0.09961685823754789,0.7509578544061303,264,0.056818181818181816,0.9090909090909091,0.03409090909090909,0.029197080291970802,0.927007299270073,0.10344827586206896,0.8275862068965517,0.08163265306122448,0.9081632653061225,0.030303030303030304,0.06060606060606061,0.03409090909090909,0.16666666666666666,0.14772727272727273,0.026515151515151516,0.17424242424242425,0.3106060606060606,0.04924242424242424,0.125,0.3409090909090909,0.5340909090909091,0.42424242424242425,0.3522727272727273,0.22348484848484848,20.248363208766627,2.0,0.0,0.001893939393939394,0.5,5.252747252747253
1609---2500022,0.027777777777777776,0.0763888888888889,0.06944444444444445,0.8263888888888888,291,0.10996563573883161,0.8591065292096219,0.030927835051546393,0.029850746268656716,0.9328358208955224,0.15555555555555556,0.7555555555555555,0.1875,0.8125,0.020618556701030927,0.08247422680412371,0.020618556701030927,0.15120274914089346,0.16838487972508592,0.03436426116838488,0.21305841924398625,0.20962199312714777,0.09965635738831616,0.12371134020618557,0.3539518900343643,0.5223367697594502,0.36769759450171824,0.3539518900343643,0.27835051546391754,21.73145756429226,,,,,6.987179487179487
