uniqueTeamId,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,Simulation,Time lost foul,Touch,Violent Foul,Zone_1_Run,Zone_2_Run,Zone_3_Run,Backward Run,Forward Run,Side Run,Short Run,Middle Run,Long Run,average_acceleration_length,Forward_Runs_Zone_3
1610---2500062,5,17,19,3,2,1,10,19,74,18,25,5,11,22,36,12,25,29,4,41,6,6,0,103,48,69,1,0,0,0,0,0,66,0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,35.686098961181855,0.0
1610---2500076,12,14,11,5,3,1,21,24,32,40,19,4,24,18,12,22,16,8,16,37,22,9,3,77,63,54,0,0,0,0,0,0,46,0,5.0,9.0,2.0,0.0,15.0,1.0,6.0,2.0,8.0,31.79969099808745,2.0
1610---2500082,15,22,13,3,4,3,14,31,31,46,18,11,8,11,6,30,11,11,6,50,16,10,2,76,75,25,1,0,0,0,0,3,52,0,4.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,31.347138498660268,0.0
1610---2500094,20,4,4,2,2,5,15,27,46,33,13,9,15,19,11,21,13,16,10,28,22,9,0,88,55,45,1,0,0,0,0,0,50,0,4.0,6.0,0.0,0.0,10.0,0.0,3.0,2.0,5.0,30.748022862504406,0.0
1611---2499724,16,25,10,3,11,5,10,34,51,27,33,10,5,9,14,16,14,6,13,51,7,19,2,95,70,28,0,0,0,0,0,0,36,0,1.0,11.0,1.0,0.0,13.0,0.0,4.0,3.0,6.0,32.21121409295125,1.0
1611---2499736,6,20,16,1,6,4,7,31,47,26,23,20,4,11,11,21,13,10,12,42,19,11,1,85,69,26,0,0,0,0,0,0,44,0,1.0,10.0,1.0,0.0,11.0,1.0,6.0,2.0,4.0,30.349457265343542,1.0
1611---2499744,15,22,18,0,6,3,10,32,54,28,12,3,8,11,15,11,12,9,8,55,13,9,3,96,43,34,0,0,0,0,0,0,32,0,1.0,3.0,4.0,0.0,7.0,1.0,4.0,3.0,1.0,23.329383727890203,3.0
1611---2499756,8,18,11,1,6,3,4,22,46,21,17,12,3,10,7,10,10,7,8,37,4,10,2,72,50,20,0,0,0,0,0,0,27,0,1.0,7.0,0.0,0.0,8.0,0.0,3.0,3.0,2.0,27.218509243425594,0.0
1611---2499764,6,15,7,3,7,5,14,25,40,16,30,15,12,7,12,11,18,10,11,28,10,15,2,79,61,31,0,0,0,0,0,0,39,0,2.0,9.0,0.0,0.0,9.0,2.0,1.0,4.0,6.0,34.31206336544969,0.0
1611---2499775,18,11,4,2,4,3,7,25,35,29,21,10,20,28,16,23,22,10,13,33,22,9,2,67,60,64,1,0,1,0,0,0,55,0,1.0,12.0,0.0,0.0,12.0,1.0,7.0,3.0,3.0,26.83719104752245,0.0
1611---2499784,15,31,5,2,3,1,8,39,29,36,28,11,20,13,8,18,11,9,4,51,14,6,1,76,75,41,0,0,0,0,0,0,38,0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,28.24360273549546,0.0
1611---2499793,8,16,14,2,8,3,14,31,25,51,38,11,13,21,16,28,10,4,3,38,15,13,0,70,100,50,0,0,0,0,0,0,42,0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,32.02274170913989,1.0
1611---2499801,8,22,17,3,5,4,11,34,49,33,23,9,19,12,18,13,30,8,6,47,4,12,1,94,65,49,0,0,1,0,0,0,51,0,2.0,4.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0,32.92663287839516,0.0
1611---2499816,15,26,16,1,5,4,8,34,47,28,23,8,15,20,19,16,13,15,4,57,20,10,2,89,59,54,0,0,0,0,1,0,44,0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,24.601465533870638,2.0
1611---2499819,7,22,13,4,11,5,12,26,54,47,44,15,18,17,13,20,14,11,0,42,8,20,1,92,106,48,1,0,0,0,0,0,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611---2499836,11,18,10,1,6,3,4,32,47,22,20,7,12,15,12,9,7,9,2,39,9,10,1,83,49,39,0,1,0,0,0,0,25,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,29.04154354837962,1.0
1611---2499843,14,11,10,3,4,2,7,35,56,25,19,7,10,19,22,8,17,7,3,35,8,9,1,98,51,51,0,0,0,0,0,0,32,0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,34.70564078116627,0.0
1611---2499853,15,18,11,1,9,0,11,31,42,44,34,6,13,13,11,24,17,9,9,44,17,10,1,84,84,37,1,0,0,0,0,0,50,0,3.0,6.0,0.0,0.0,8.0,1.0,3.0,3.0,3.0,28.467141998863312,0.0
1611---2499860,22,17,5,4,2,3,21,25,22,56,19,8,22,11,11,43,3,7,6,44,49,9,1,68,83,44,0,0,1,0,0,0,53,0,1.0,4.0,1.0,0.0,6.0,0.0,1.0,2.0,3.0,30.38531310537535,1.0
1611---2499873,3,19,10,3,10,2,12,34,18,67,27,9,9,22,11,32,15,6,4,32,11,15,0,64,103,42,0,0,0,1,1,0,53,0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,32.92114068653797,0.0
1611---2499884,17,10,10,0,11,2,11,23,37,27,32,10,6,21,3,22,24,10,12,37,10,13,0,71,69,30,1,0,0,0,0,0,56,0,4.0,4.0,4.0,0.0,9.0,3.0,4.0,3.0,5.0,29.279113304998223,1.0
1611---2499898,13,10,3,1,1,4,8,25,49,29,26,9,14,15,2,7,7,6,6,26,19,6,1,82,64,31,0,0,2,0,0,1,20,0,2.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,34.62799623180868,0.0
1611---2499903,14,10,8,1,5,2,6,32,35,34,22,8,16,11,9,14,4,7,12,32,15,8,2,73,64,36,0,0,0,0,0,0,25,0,4.0,8.0,0.0,0.0,11.0,1.0,4.0,3.0,5.0,29.50740979338157,0.0
1611---2499914,16,19,28,3,2,5,7,14,53,18,16,16,17,16,8,18,22,14,16,63,5,10,1,74,50,41,0,1,1,0,0,0,54,0,7.0,7.0,2.0,0.0,15.0,1.0,3.0,6.0,7.0,33.49974590121032,1.0
1611---2499924,11,24,7,1,7,4,20,22,43,36,26,13,16,13,9,27,28,22,15,42,20,12,1,85,75,38,0,0,0,0,0,0,77,0,5.0,7.0,3.0,0.0,14.0,1.0,6.0,7.0,2.0,25.37229981019882,3.0
1611---2499932,19,17,5,2,6,2,9,27,30,53,26,10,12,17,15,26,19,11,15,41,12,10,3,66,89,44,0,0,0,0,0,0,56,1,2.0,12.0,1.0,0.0,12.0,3.0,7.0,5.0,3.0,23.511458700520045,0.0
1611---2499944,15,10,4,2,6,6,11,26,56,24,22,19,11,6,8,16,5,12,11,29,4,14,2,93,65,25,0,0,1,0,0,0,33,0,2.0,7.0,2.0,1.0,6.0,4.0,6.0,1.0,4.0,23.135535483402375,0.0
1611---2499951,40,21,2,2,8,2,14,21,48,44,29,9,11,19,12,29,21,22,9,63,20,12,0,83,82,42,0,0,0,0,0,1,72,0,1.0,8.0,0.0,0.0,8.0,1.0,1.0,2.0,6.0,36.57337571611366,0.0
1611---2499968,7,21,10,3,9,1,18,40,30,37,42,10,16,16,8,21,10,3,8,38,10,13,0,88,89,40,0,0,0,0,0,0,34,0,2.0,4.0,2.0,0.0,7.0,1.0,5.0,1.0,2.0,27.18615933143917,2.0
1611---2499976,12,14,10,0,2,3,7,49,60,18,15,9,9,7,20,11,18,16,9,36,10,5,0,116,42,36,0,0,0,0,0,0,45,0,1.0,5.0,3.0,0.0,9.0,0.0,3.0,3.0,3.0,29.25073094634344,3.0
1611---2499983,6,19,25,0,9,3,18,27,52,29,22,3,9,12,13,14,17,14,4,50,8,12,0,97,54,34,2,0,0,0,1,0,45,0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,23.224269072155927,1.0
1611---2499996,7,8,7,5,6,2,8,32,52,58,33,5,10,17,6,23,10,15,11,22,14,13,0,92,96,33,0,0,0,0,0,0,48,0,3.0,7.0,1.0,0.0,10.0,1.0,4.0,4.0,3.0,29.794033533172577,1.0
1611---2500001,25,15,15,2,3,3,10,28,48,40,20,12,13,16,15,14,7,6,6,55,12,8,1,86,72,44,0,0,1,0,0,0,27,0,1.0,5.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,22.614117868226774,0.0
1611---2500014,18,12,6,2,6,1,13,23,36,50,23,7,19,18,13,33,9,12,4,36,32,9,3,72,80,50,1,0,0,0,0,0,54,0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,29.57549476268557,1.0
1611---2500028,7,18,6,2,7,2,13,28,36,30,37,8,29,26,18,10,18,7,2,31,8,11,0,77,75,73,1,0,0,1,0,0,35,0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,13.61649490639124,0.0
1611---2500034,4,15,8,0,0,5,10,23,49,18,18,22,6,6,7,10,20,14,4,27,6,5,0,82,58,19,1,0,0,0,0,0,44,0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,28.734856154943564,0.0
1611---2500045,5,13,7,2,4,1,14,23,41,41,20,12,8,11,12,22,5,6,4,25,12,7,2,78,73,31,1,0,0,0,0,0,33,1,2.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,22.87710719605013,0.0
1611---2500053,11,9,11,1,2,4,10,16,40,24,26,13,7,16,10,20,24,20,4,31,10,7,1,66,63,33,1,0,0,0,0,0,64,0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,38.19130556242343,1.0
1611---2500059,16,23,9,2,4,2,7,31,41,42,31,10,19,17,6,17,19,19,12,48,13,8,0,79,83,42,0,0,0,0,0,0,55,0,2.0,8.0,2.0,1.0,9.0,2.0,7.0,3.0,2.0,20.891504692395603,1.0
1611---2500073,0,6,10,2,4,6,15,23,60,22,26,18,3,13,18,17,26,13,2,16,4,12,1,98,66,34,0,0,0,0,0,0,56,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,25.137224203368277,0.0
1611---2500081,18,15,13,0,3,0,8,32,32,26,22,9,10,28,15,20,40,11,3,46,14,3,0,72,57,53,0,0,0,0,0,0,71,0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,29.938761962959532,0.0
1611---2500093,9,10,11,2,2,2,8,27,25,52,24,6,17,15,13,21,20,5,4,30,18,6,1,60,82,45,0,0,0,0,0,0,46,0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,34.455952548508264,0.0
1612---2499727,20,29,8,2,3,3,11,34,30,36,32,10,19,19,17,25,18,18,6,57,14,8,5,75,78,55,0,1,0,0,0,1,61,0,2.0,4.0,0.0,0.0,6.0,0.0,2.0,1.0,3.0,33.03806737384801,0.0
1612---2499733,17,15,7,3,5,4,10,25,37,23,25,11,10,13,9,12,22,18,2,39,6,12,1,72,59,32,0,0,0,0,0,0,52,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,45.96090068270364,0.0
1612---2499743,9,15,3,3,1,2,14,24,30,20,19,8,13,15,2,14,11,10,10,27,16,6,2,68,47,30,0,0,0,0,0,0,35,0,3.0,6.0,1.0,0.0,10.0,0.0,1.0,1.0,8.0,39.06237266421754,1.0
1612---2499754,2,12,7,6,1,2,8,13,26,29,9,5,9,8,8,17,11,9,2,21,15,9,1,47,43,25,0,0,0,0,0,0,37,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,37.43331815722587,0.0
1612---2499763,31,15,6,3,2,2,9,33,43,15,9,5,17,14,5,20,27,22,7,52,5,7,2,85,29,36,0,0,1,0,0,0,69,0,0.0,6.0,1.0,0.0,7.0,0.0,3.0,4.0,0.0,23.03990013423143,1.0
1612---2499773,30,35,14,6,7,0,10,31,38,35,31,16,15,19,7,19,20,8,5,79,27,13,5,79,82,41,0,0,0,1,0,0,47,0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,31.64498025062602,0.0
1612---2499785,9,26,20,2,2,2,9,28,44,19,24,5,8,20,11,13,42,19,6,55,8,6,0,81,48,39,0,0,0,0,0,0,74,0,0.0,4.0,2.0,0.0,5.0,1.0,1.0,3.0,2.0,29.27839314603442,1.0
1612---2499793,14,16,8,1,5,1,11,38,51,25,31,14,16,21,13,14,21,8,20,38,14,7,0,100,70,50,0,0,0,0,0,0,43,0,3.0,15.0,2.0,0.0,16.0,4.0,14.0,2.0,4.0,20.358170897792228,2.0
1612---2499807,7,9,6,1,6,1,8,21,49,28,31,19,10,11,12,14,25,5,3,22,8,8,1,78,78,33,0,0,0,0,0,0,44,0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,26.672732119354578,1.0
1612---2499815,8,22,7,1,6,1,11,37,45,14,27,13,10,19,14,11,29,13,3,37,8,8,0,93,54,43,2,0,0,0,0,0,53,0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,40.86475351421668,0.0
1612---2499828,13,17,10,2,7,4,7,35,31,46,50,9,19,20,10,10,14,7,11,40,10,13,1,73,105,49,0,0,0,0,0,0,31,0,1.0,7.0,3.0,0.0,8.0,3.0,5.0,3.0,3.0,23.586937699006945,1.0
1612---2499835,8,17,6,2,9,3,16,45,46,20,23,13,11,11,10,11,10,9,14,31,15,14,1,107,56,32,1,0,0,0,0,0,30,0,2.0,12.0,0.0,0.0,13.0,1.0,5.0,4.0,5.0,27.12313669860776,0.0
1612---2499842,9,10,9,2,5,3,11,35,56,48,29,11,16,14,10,31,20,12,3,28,20,10,2,102,88,40,0,0,0,0,0,0,63,0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,35.306867290414665,0.0
1612---2499858,39,25,15,3,3,3,3,32,27,28,30,6,13,18,12,24,23,13,19,79,13,9,6,62,64,43,1,0,1,0,0,0,60,0,7.0,8.0,4.0,0.0,19.0,0.0,5.0,9.0,5.0,30.26546961344577,4.0
1612---2499861,13,14,8,2,3,1,7,20,26,22,20,10,10,11,7,15,18,7,11,35,9,6,0,53,52,28,1,0,0,0,0,0,40,0,1.0,6.0,4.0,0.0,10.0,1.0,4.0,5.0,2.0,25.717407447300296,4.0
1612---2499872,14,17,11,2,3,2,5,26,66,15,12,14,12,21,19,13,24,20,11,42,3,7,2,97,41,52,1,0,0,0,0,0,57,0,2.0,9.0,0.0,0.0,10.0,1.0,2.0,5.0,4.0,30.694810745343144,0.0
1612---2499887,19,13,7,1,7,6,10,17,52,36,35,19,13,23,12,18,21,23,9,39,11,14,5,79,90,48,1,0,0,0,0,0,62,0,1.0,7.0,1.0,0.0,9.0,0.0,0.0,2.0,7.0,37.37659345855847,1.0
1612---2499889,4,12,6,2,5,3,3,16,35,20,34,18,1,14,10,15,10,9,8,22,12,10,0,54,72,25,0,0,0,0,0,0,34,0,1.0,5.0,2.0,0.0,8.0,0.0,4.0,3.0,1.0,21.401366347395484,2.0
1612---2499899,13,16,11,2,4,4,8,34,47,39,31,18,13,14,11,14,15,10,12,40,11,10,0,89,88,38,1,0,0,0,0,0,39,0,2.0,9.0,1.0,0.0,11.0,1.0,3.0,6.0,3.0,26.933827145730394,1.0
1612---2499913,4,13,2,0,3,2,8,28,39,19,31,16,8,13,8,13,26,7,7,19,3,5,0,75,66,29,0,0,0,0,0,0,46,0,0.0,5.0,2.0,0.0,4.0,3.0,5.0,0.0,2.0,18.870954982090577,1.0
1612---2499923,16,24,12,1,4,2,1,24,49,25,24,13,10,17,23,22,20,19,10,52,23,7,1,74,62,50,0,0,1,0,0,0,61,0,3.0,6.0,1.0,0.0,8.0,2.0,1.0,7.0,2.0,28.200764812104257,0.0
1612---2499931,26,24,12,1,5,5,10,20,24,30,18,11,10,26,9,12,20,10,10,62,11,11,0,54,59,45,1,0,0,0,0,0,42,0,1.0,9.0,0.0,0.0,8.0,2.0,5.0,5.0,0.0,23.002117637025805,0.0
1612---2499943,4,12,14,4,4,2,14,36,47,61,42,6,14,15,14,12,22,7,13,30,12,10,3,97,109,43,0,0,1,0,0,0,41,0,3.0,10.0,0.0,0.0,13.0,0.0,1.0,8.0,4.0,30.52299346459568,0.0
1612---2499957,9,16,21,1,5,2,1,14,44,17,36,15,2,8,20,8,25,7,7,46,12,8,1,59,68,30,1,0,1,0,0,0,40,0,1.0,5.0,1.0,0.0,7.0,0.0,2.0,4.0,1.0,24.60709242968505,1.0
1612---2499959,12,20,11,2,4,2,3,20,35,17,33,7,14,9,20,10,15,5,8,43,7,8,1,58,57,43,0,0,0,0,0,0,30,0,2.0,5.0,1.0,0.0,8.0,0.0,3.0,2.0,3.0,27.871914703321558,1.0
1612---2499975,9,19,9,5,10,0,5,16,31,30,29,6,12,9,11,34,18,17,13,37,21,15,3,52,65,32,0,0,0,1,0,0,69,0,5.0,7.0,1.0,0.0,11.0,2.0,2.0,5.0,6.0,32.64521203377579,0.0
1612---2499984,13,33,5,2,4,1,14,32,27,30,38,9,2,17,8,14,12,9,13,51,15,7,2,73,77,27,2,0,0,0,0,0,35,0,3.0,9.0,1.0,0.0,13.0,0.0,3.0,5.0,5.0,32.735229874581925,1.0
1612---2499995,9,27,11,1,5,1,8,16,31,29,26,8,7,14,13,7,29,7,9,47,10,7,0,55,63,34,0,0,0,0,0,0,43,0,2.0,6.0,1.0,1.0,7.0,1.0,4.0,3.0,2.0,23.197486909597323,1.0
1612---2500003,15,22,11,1,5,1,3,25,34,22,43,20,7,16,19,20,17,14,2,48,12,7,1,62,85,42,0,0,0,0,0,0,51,0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20.365259954181397,0.0
1612---2500014,6,12,18,3,7,6,7,23,50,36,23,13,13,18,19,6,20,5,5,36,7,16,0,80,72,50,0,0,0,0,0,0,31,0,2.0,3.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,18.85578901875235,0.0
1612---2500023,9,23,9,1,2,2,3,23,36,24,27,7,9,24,7,12,26,17,1,41,15,5,1,62,58,40,0,0,0,0,0,0,55,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.97472843879203,0.0
1612---2500032,15,29,2,4,1,1,8,18,47,45,24,15,9,12,15,25,34,18,12,46,11,6,0,73,84,36,1,0,0,0,1,0,77,0,0.0,10.0,2.0,0.0,12.0,0.0,8.0,2.0,2.0,20.339701713032095,2.0
1612---2500043,21,30,19,0,5,2,6,37,35,19,13,5,18,17,17,22,18,17,5,70,17,7,1,78,37,52,0,0,0,0,0,0,57,0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,28.00301409559786,0.0
1612---2500052,8,16,7,0,5,3,5,19,36,26,24,12,15,20,19,20,23,17,15,31,18,8,2,60,62,54,1,0,0,0,0,0,60,0,2.0,13.0,0.0,0.0,15.0,0.0,3.0,6.0,6.0,32.07339824693724,0.0
1612---2500068,33,8,6,3,1,2,8,17,34,45,15,12,20,19,7,26,18,8,7,47,28,6,0,59,72,46,0,0,0,0,0,0,52,0,2.0,4.0,1.0,0.0,7.0,0.0,3.0,1.0,3.0,28.65400718534946,1.0
1612---2500072,20,23,17,0,5,0,6,29,41,19,19,7,12,15,22,15,36,20,13,60,3,5,0,76,45,49,0,0,0,0,0,0,71,0,4.0,8.0,1.0,0.0,12.0,1.0,6.0,3.0,4.0,25.41199559313458,1.0
1612---2500082,13,22,15,1,5,2,11,18,46,31,31,14,6,11,8,11,32,14,2,50,7,8,1,75,76,25,0,0,0,0,1,0,57,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,32.06855171551536,0.0
1612---2500092,8,17,15,0,2,1,3,16,51,19,21,19,3,8,18,13,30,20,2,40,3,3,0,70,59,29,0,0,0,0,0,0,63,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,50.2925285123613,0.0
1613---2499725,12,17,14,3,1,2,11,15,43,51,23,12,17,12,6,22,10,6,4,43,21,6,1,69,86,35,0,1,1,0,0,0,38,0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,35.65768599741852,0.0
1613---2499731,11,21,19,2,6,2,10,23,47,20,25,10,7,13,15,16,20,7,1,51,15,10,2,80,55,35,0,0,0,0,0,0,43,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.16492174801123,0.0
1613---2499745,10,24,15,3,5,8,12,25,31,29,36,16,9,16,9,3,10,17,6,49,17,16,4,68,81,34,1,0,0,0,0,0,30,0,1.0,5.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0,34.87444131133989,0.0
1613---2499757,12,17,21,4,6,4,7,12,33,31,28,21,12,17,24,21,15,18,7,50,8,14,2,52,80,53,1,0,0,0,0,0,54,0,3.0,4.0,0.0,0.0,7.0,0.0,3.0,2.0,2.0,31.40978040473203,0.0
1613---2499765,27,18,11,2,6,4,14,17,22,49,14,8,21,13,3,16,15,10,6,56,22,12,1,53,71,37,1,0,0,0,0,0,41,0,0.0,4.0,2.0,0.0,6.0,0.0,2.0,1.0,3.0,31.749190738832223,2.0
1613---2499770,18,27,16,2,3,3,7,21,30,27,13,7,18,10,11,23,11,6,9,61,16,8,2,58,47,39,0,0,0,0,0,0,40,0,1.0,6.0,2.0,0.0,9.0,0.0,3.0,4.0,2.0,25.173413211892054,2.0
1613---2499785,20,26,9,3,5,3,5,24,19,44,28,9,11,20,8,26,15,4,3,55,17,11,1,48,81,39,0,0,1,0,0,0,45,0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,27.93160607487208,1.0
1613---2499795,21,19,24,3,6,2,12,19,32,38,24,15,19,13,11,16,11,8,8,64,8,11,4,63,77,43,0,0,0,1,0,0,35,0,4.0,4.0,0.0,0.0,8.0,0.0,2.0,1.0,5.0,38.26686195163091,0.0
1613---2499803,18,22,12,3,7,2,9,33,17,33,32,9,6,7,4,20,10,10,13,52,32,12,0,59,74,17,0,0,0,1,0,0,40,0,2.0,11.0,0.0,0.0,11.0,2.0,2.0,8.0,3.0,32.157196601468996,0.0
1613---2499812,30,31,18,1,4,2,5,33,23,23,28,4,15,24,10,17,12,10,4,79,20,7,5,61,55,49,3,0,0,0,0,0,39,0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,29.515452875379374,0.0
1613---2499823,15,40,27,4,3,4,10,15,18,41,23,3,12,18,19,18,13,10,6,82,20,11,0,43,67,49,1,0,0,1,0,0,41,0,1.0,5.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,26.544634029497853,0.0
1613---2499836,10,18,11,1,6,2,7,20,22,47,32,4,12,15,12,25,14,7,2,39,35,9,1,49,83,39,0,0,0,0,0,0,46,0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,20.42816867626899,1.0
1613---2499844,13,30,14,1,2,4,10,29,51,26,27,11,12,35,11,22,23,12,5,57,12,7,0,90,64,58,1,0,0,0,0,0,57,0,1.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,25.981271944915807,0.0
1613---2499854,23,22,21,4,4,4,18,20,39,60,20,16,22,15,24,21,14,19,12,66,10,12,3,77,96,61,0,0,0,0,0,0,54,0,2.0,10.0,0.0,0.0,12.0,0.0,3.0,6.0,3.0,26.947696927007282,0.0
1613---2499862,10,15,13,5,6,1,10,27,21,48,28,11,11,12,7,25,11,11,3,38,26,12,1,58,87,30,1,0,0,0,0,0,47,0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,23.93043812100031,0.0
1613---2499874,13,34,23,3,5,2,11,21,32,42,30,14,7,8,11,12,14,9,6,70,14,10,1,64,86,26,0,0,0,0,0,0,35,0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,27.481286687796754,0.0
1613---2499885,14,40,23,1,5,3,7,30,44,22,31,8,13,20,18,17,11,18,4,77,8,9,0,81,61,51,1,0,0,0,0,0,46,0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,30.4349702855965,1.0
1613---2499890,12,28,31,2,1,5,9,44,22,64,27,8,14,15,8,26,8,7,10,71,25,8,1,75,99,37,1,0,0,0,0,0,41,0,3.0,7.0,0.0,0.0,8.0,2.0,5.0,2.0,3.0,26.16635737628216,0.0
1613---2499908,33,31,19,3,8,1,8,14,21,52,29,2,10,11,4,21,15,7,14,83,31,12,6,43,83,25,0,0,0,0,0,0,43,0,3.0,8.0,3.0,0.0,14.0,0.0,3.0,6.0,5.0,28.069776788107507,3.0
1613---2499915,8,24,8,4,3,2,11,23,13,57,22,11,15,15,7,25,6,3,3,40,10,9,3,47,90,37,1,0,0,0,1,0,34,0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,26.465849070657466,0.0
1613---2499925,18,33,24,3,5,2,3,30,30,24,28,6,15,10,10,14,15,12,6,75,11,10,3,63,58,35,1,0,0,0,0,0,41,0,1.0,5.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,24.546626462990144,0.0
1613---2499936,36,25,12,5,5,1,6,26,21,38,38,12,14,15,12,24,12,10,10,73,28,11,3,53,88,41,0,0,0,0,0,0,46,0,3.0,7.0,0.0,0.0,9.0,1.0,7.0,1.0,2.0,20.784234180547276,0.0
1613---2499945,14,45,18,3,2,5,6,18,23,23,28,20,14,19,14,17,19,14,7,77,21,10,2,47,71,47,1,0,0,0,0,0,50,0,1.0,6.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,27.22860763971138,0.0
1613---2499954,8,17,11,5,2,2,10,13,24,56,18,7,13,15,9,32,9,7,4,36,38,9,1,47,81,37,0,0,0,0,0,0,48,0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,37.496443527984994,0.0
1613---2499964,50,28,16,2,10,3,12,32,40,37,28,6,22,29,8,18,21,10,5,94,22,15,4,84,71,59,0,1,0,0,0,0,49,0,1.0,4.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,30.08091979210595,0.0
1613---2499973,19,25,16,4,4,0,11,17,25,55,21,4,19,26,16,25,8,7,8,60,22,8,3,53,80,61,0,0,0,0,0,0,40,0,2.0,5.0,1.0,0.0,7.0,1.0,2.0,3.0,3.0,25.784042176919215,0.0
1613---2499983,25,19,6,5,2,5,3,22,29,52,27,18,13,12,9,24,21,13,7,50,34,12,3,54,97,34,0,0,0,0,0,0,58,0,2.0,4.0,1.0,0.0,4.0,3.0,4.0,2.0,1.0,20.105618456301496,0.0
1613---2499989,23,28,14,2,5,3,11,31,29,40,44,10,19,24,17,22,14,5,8,65,27,10,1,71,94,60,0,0,1,1,0,0,41,0,0.0,7.0,1.0,0.0,6.0,2.0,2.0,4.0,2.0,27.211134255172702,1.0
1613---2500003,11,22,15,2,4,2,20,43,22,34,25,3,19,16,7,22,14,3,1,48,17,8,3,85,62,42,1,0,0,0,0,0,39,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.550832117331126,0.0
1613---2500015,14,29,10,2,5,3,15,20,24,50,24,9,11,23,17,15,14,9,5,53,26,10,5,59,83,51,0,0,0,0,0,0,38,0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,2.0,38.956938810359,1.0
